Tag	p.value	HR	Low 95%CI	High 95%CI
PHF19	0.329497813729143	1.12274780569582	0.889645481978838	1.41692692283549
CHD7	0.0822391155380933	0.816791502733897	0.650112899087213	1.0262038484008
NA.118	NA	NA	NA	NA
ULK1	0.873385655502736	0.982717114222186	0.793061380452944	1.21772784602576
C5orf51	0.620477892084015	0.94147353776203	0.741544159836891	1.19530632201475
PRKAR2B	0.0241302521486603	1.29324160167293	1.03422223904524	1.61713196366918
SYTL3	0.220960636675781	1.14501662593628	0.921798636882129	1.42228792841896
HYOU1	0.418097781334027	0.925270012614782	0.766691090215533	1.11664868311367
CBWD1	0.181310949089131	0.86318357550482	0.695689079429227	1.07100414114964
CD99	0.142973605739779	0.848702286322681	0.681439830138209	1.0570200609836
MDC1	0.792435138839921	1.03164790608928	0.817989303019699	1.30111408328864
NA.119	NA	NA	NA	NA
CASK	0.0898475481026433	0.82821127103048	0.666120991980512	1.02974372181622
TUBB4B	0.142658038719324	1.180466391368	0.945626011701921	1.47362792891176
NUP214	0.557070090198285	1.07236754245136	0.84930172582458	1.35402073389956
HCFC1	0.391067839956735	1.09978346931365	0.884937454492379	1.3667900180238
MAP4K4	0.0042076250990601	0.727071747201183	0.584504042819254	0.904413463127493
AKR1B1	0.000889084758587739	1.60313888979716	1.21364661922301	2.11762984321208
APIP	0.624933177005392	1.05422145474361	0.853088844870198	1.30277506536947
DDX3Y	0.632470600677428	0.948355190380518	0.76312231862635	1.17854968354298
POMC	0.653618777066982	1.05037106176611	0.847469441807721	1.30185150398141
STAB1	0.545294332995315	1.06331543845038	0.871490114985364	1.29736379358234
NA.120	NA	NA	NA	NA
PIN4	0.612253776745917	1.06729663471889	0.829678492576446	1.3729681035179
BEX2	0.018214675336046	1.27773622648487	1.0425295373863	1.56600825772753
RTKN2	0.688493711779395	0.95334881384172	0.754772228918494	1.2041698489036
ZNF185	0.249570809286854	1.14067569878819	0.911711740206513	1.42714083018302
MTMR6	0.517767910778615	0.92873823537193	0.742336209997427	1.16194616162501
TROAP	0.76418428496746	0.963491283448819	0.755646490105243	1.22850494965253
HOMER3	0.068835242017653	0.822164993751706	0.665813877302764	1.01523158347054
RBM5	0.675386575903404	0.951205283445751	0.752645965270761	1.20214753417248
CD70	0.461489725312917	1.08283911520604	0.876132647012046	1.33831395670394
WDFY3	0.0233818188259263	0.784148970555914	0.635484631087287	0.967591626837378
IFI44L	0.0270038349561917	1.25638874101293	1.02629656003408	1.53806680253477
KIFC1	0.865154219113473	0.979815752592425	0.774348545985707	1.23980204263983
HSPA1A	0.158457424667723	1.18245911897112	0.936763788256249	1.49259566346033
NA.121	NA	NA	NA	NA
PTPRN2	0.0210226564565235	1.2693738153753	1.03658452985917	1.55444137621788
NFYA	0.0136030992059718	0.779190970064676	0.639113645984737	0.949969651946424
DUSP10	0.242594202896572	0.873761216525198	0.696772779760746	1.09570678660229
CUL1	0.0345336067576968	0.797511712003601	0.646583753237005	0.983669830240508
GPSM2	0.120118255531317	0.845790252520911	0.684762496913769	1.04468506158489
IL1RAP	0.0407667603174838	1.30083743330312	1.01110795403391	1.67358789052303
EFCAB2	0.556382456536155	0.92949176639963	0.728516658482339	1.18590966142698
PTPN1	0.000321590344960516	1.49991299084587	1.2026425100382	1.87066311171452
PKIB	0.0210241234614588	1.26844863397892	1.03646829375135	1.55235036782415
WDFY1	0.462536998090981	1.09304315832022	0.862106465395	1.38584199737237
CCL23	0.00147900638813145	1.40381952199052	1.13889117137153	1.73037538604187
NA.122	NA	NA	NA	NA
ST8SIA6	0.169484432895201	1.17018393482841	0.935151964624333	1.46428654713952
FOXM1	0.522540387123849	1.08378677454419	0.846906804653333	1.38692211022877
NA.123	NA	NA	NA	NA
ZMPSTE24	0.871542876270094	0.980314832841631	0.770383818355276	1.24745243681394
FOXN2	0.911335498750221	0.986920759718236	0.782787328002901	1.24428762592234
CD2	0.307898293521459	1.13393823967471	0.890547759819407	1.44384836997102
NUP210	0.000197465902041926	1.52469505576641	1.22103183441218	1.90387748096483
PLK1	0.840046735854821	0.976272556076826	0.773211090074279	1.23266222637497
CORO1C	0.00853450721243826	1.38669884784864	1.08687269600433	1.76923544191885
GABPB1	0.954082606982821	1.00651414835613	0.806928643677619	1.25546507585101
KIF4B	0.547422694807181	1.06835953668849	0.86131599620544	1.32517229990118
ANLN	0.0919918543829794	0.810982213351801	0.635585164433744	1.03478209872777
MELK	0.317447841508591	1.13517488499307	0.885342045502218	1.4555075363986
CITED2	0.0060649961467362	0.752199637634815	0.61377499900349	0.921843176695977
KIF26B	0.840781345041362	0.977180958637128	0.780133671912857	1.22399873291156
OAT	0.143716718814211	1.17572423529313	0.946366573498709	1.46066811335607
NA.124	NA	NA	NA	NA
