"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0019953","GO:0019953","sexual reproduction",440,-0.313806210396058,-1.68042125398602,6.35480651700318e-07,2.53851824616716e-05,2.16087311828172e-05,1372,"tags=25%, list=15%, signal=23%","LARP7/SRPK1/VPS54/BRCA2/SKIL/RAD1/RAN/CCNE1/SNRPA1/TUBGCP4/PDE5A/SMC3/ODF2/GALNT3/DDX20/RARA/GDF9/PSMC3IP/NCAPH2/MSH6/NCAPD3/GMCL1/SLIRP/TTC12/RGS2/FOSL1/SPAG16/TTLL1/ZNF35/RPL39L/NRIP1/SPA17/PRDX4/UBXN8/TDRD9/SYNE1/RACGAP1/ING2/CDK2/RAD51D/NDC1/AR/ANAPC15/CDC25B/INCENP/FANCA/SMC1A/MYBL1/SPAG1/FANCC/TAF4B/NDC80/MCMDC2/TTK/RAD51C/KIF18A/FANCD2/CDC25C/NCAPD2/ANG/RAD54B/FANCG/XRCC2/SGO2/COX7B2/AXL/TNFAIP6/RBBP8/LRRK2/SLC2A14/HMGB2/BCL2/SMC2/RAD54L/NEK2/DMC1/MND1/MCM8/CCNB2/RAD51/MNS1/PLK1/EME1/CENPS/CCNE2/KNL1/NCAPH/ASF1B/BRIP1/SGO1/RAD51AP1/TRIP13/INHBA/DPY19L2/CREM/CDC25A/PTTG1/CCDC34/NUF2/PTTG2/ESPL1/CLGN/CDK1/EREG/TOP2A/EXO1/SLC19A2/ASPM/CDC20/FOLR3/PTTG3P"
"GO:0045143","GO:0045143","homologous chromosome segregation",27,-0.702972430475427,-2.33878346460568,1.02238149215357e-06,4.04790689902221e-05,3.44571610490138e-05,642,"tags=44%, list=7%, signal=42%","NDC1/FANCD2/DMC1/MND1/PLK1/CCNE2/BRIP1/TRIP13/PTTG1/PTTG2/ESPL1/PTTG3P"
"GO:0001501","GO:0001501","skeletal system development",197,0.417771703973335,1.93692995921718,1.09357241458456e-06,4.29179209022047e-05,3.65331947919386e-05,830,"tags=17%, list=9%, signal=16%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/HOXA11/HOXA6/HOXA9/HOXA7/HOXA5/LAMA5/HOXB2/HOXA10/BGLAP/ACP5/CITED2/THBS3/SMPD3/MMP14/COL9A2/CHD7/BMI1/TIMP1/PTGER4/PBXIP1/ATG9A/LEPR/FGFR1/SATB2/SLC39A1/ATP7A/TYROBP"
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition",83,-0.52014082695898,-2.22888316211313,1.22736770030929e-06,4.77499399233372e-05,4.06463738189384e-05,1192,"tags=34%, list=13%, signal=30%","RCC2/RNASEH2B/TOPBP1/ATAD5/CDK3/AURKB/DTL/CDK2/CDC25B/CDC7/RAD51C/CDC25C/PAXIP1/RBBP8/RRM1/CDC6/BRCA1/PLK1/CHEK1/KIF14/CLSPN/CCNB1/ORC1/CDC25A/CDK1/APP/CENPF/PKIA"
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle",74,-0.532343795401359,-2.21572866254572,1.28740727537226e-06,4.96539668104785e-05,4.22671463003344e-05,1410,"tags=35%, list=15%, signal=30%","CPSF3/BRCA2/PTPN11/RCC2/SASS6/ABL1/RRM2/DTL/STIL/CDC25B/CDC7/RAD51C/CDC25C/LGMN/TFDP1/RRM1/CDC6/CDCA5/UBE2C/CCNB1/CDC25A/ESPL1/CDK1/APP/CDC20/DLGAP5"
"GO:0051255","GO:0051255","spindle midzone assembly",13,-0.828528315698151,-2.27831595085387,1.40850616936359e-06,5.38603128353221e-05,4.58477311809038e-05,763,"tags=69%, list=8%, signal=64%","KIF23/AURKB/RACGAP1/INCENP/CDCA8/PRC1/KIF4A/KIF4B/BIRC5"
"GO:0031297","GO:0031297","replication fork processing",42,-0.62992743382126,-2.33978659587587,1.48104161014249e-06,5.61540691845552e-05,4.78002546431359e-05,2465,"tags=71%, list=26%, signal=53%","ATRX/MRE11/BOD1L1/FAM111A/BLM/RFWD3/ATR/DNA2/BARD1/EXD2/PARP1/CENPX/THOC1/DONSON/BRCA2/TONSL/WRN/GEN1/TRAIP/MMS22L/DDX11/NUCKS1/RBBP8/TIPIN/ALYREF/BRCA1/RAD51/EME1/CENPS/PCNA"
"GO:0002683","GO:0002683","negative regulation of immune system process",274,0.382169305670297,1.84327647655189,1.59063194208537e-06,5.98024143604196e-05,5.09058502119846e-05,1416,"tags=30%, list=15%, signal=26%","VSIG4/HOXA7/MERTK/ANGPT1/FCGR2B/FN1/CD200/PPARG/ACP5/TNF/IL2RA/CX3CR1/DUSP10/CLEC4G/YES1/CLNK/PARP3/OAS1/MICA/LGALS3/MAFB/HMOX1/CD96/CEBPA/MILR1/GPR18/TRIB1/PTGER4/MYC/SLAMF1/GPR108/DHX58/TLR6/TREX1/BPI/METTL3/ISG15/TRAFD1/TRIM21/DUSP1/CD300A/HLA-E/OAS3/CR1/CD68/TNFAIP8L2/BTN2A2/CARD8/TYROBP/FSTL3/LPXN/RIPOR2/CD74/LGALS9C/BCL6/RHBDF2/TSPAN32/HLX/DLG5/GPX1/ASCL2/CTSG/RC3H2/SOCS5/VSIR/TGFB1/LST1/HLA-A/HCK/STAT2/PTPN6/ADA/BANK1/ZBTB7B/FAM3A/INPP5D/CASP3/CBLB/GRN/TAPBPL/HLA-DRB1"
"GO:0048598","GO:0048598","embryonic morphogenesis",234,0.398939387213374,1.88386308530787,2.03592000403597e-06,7.59058841504743e-05,6.46136717070362e-05,787,"tags=15%, list=8%, signal=14%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/COL7A1/HOXA11/PRICKLE1/HOXA9/HOXA7/HOXA5/LAMA5/HOXB2/FN1/HOXA10/CITED2/MYO7A/MMP14/DYNC2H1/CHD7/MAFB/BMI1/LMBRD1/SUFU/ITGA5/DUSP5/ZFP36L1/DUSP1/SATB2/NPHP3/TRIM71/SLC39A1/NEUROD1"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",489,0.332337048598707,1.69976006077631,2.979427887051e-06,0.000110164961707985,9.37761643788649e-05,1416,"tags=23%, list=15%, signal=21%","VSIG4/APOC2/NKX2-1/PTGER3/PRICKLE1/ADAMTS5/SIGLEC1/HOXA7/HOXA5/MERTK/ANGPT1/CDKN2B/FCGR2B/FN1/HPGDS/CD200/BGLAP/LMNA/PPARG/ACP5/TNF/CITED2/HOMER3/IL2RA/CX3CR1/CD9/DUSP10/CLEC4G/JUP/CLNK/PARP3/DDIT3/IL1B/OAS1/ADRB2/MICA/RELB/IP6K1/LGALS3/MAFB/KLF2/CD96/TNNT1/PML/TIMP1/CEBPA/MILR1/GPR18/TRIB1/PTGER4/MYC/SLAMF1/SIGIRR/MYLIP/DHX58/TLR6/BPI/OGT/CD300A/OAS3/CR1/CD34/TNFAIP8L2/CDKN1B/BTN2A2/ULK1/CARD8/TYROBP/ALOX5/FSTL3/GPR35/RIPOR2/CD74/LGALS9C/ELF4/BCL6/SERPINF1/LRPAP1/BCL11A/TSPAN32/HLX/DLG5/RNF10/ASCL2/CTSG/STAB1/FOXO4/RC3H2/SOCS5/KDM4A/VSIR/TGFB1/TNFRSF1A/LST1/CSK/XAF1/ABCD1/MORC3/PTPN6/P2RX4/ADA/BANK1/PRKCD/ZBTB7B/INPP5D/STK3/CASP3/CBLB/P2RX7/GRN/CST3/HDAC5/HLA-DRB1"
"GO:0033260","GO:0033260","nuclear DNA replication",34,-0.653535090013726,-2.32394214109431,3.06666502409439e-06,0.000112461141949166,9.57307511404098e-05,1367,"tags=59%, list=15%, signal=50%","DONSON/BRCA2/WRN/ZMPSTE24/ATAD5/LIG1/CDC7/POLA1/TK1/MCM2/MCM3/MCM4/TIPIN/CDC45/RAD51/PCNA/GMNN/FEN1/MCM6/GINS1"
"GO:0051653","GO:0051653","spindle localization",41,-0.609427282876775,-2.26578266967726,3.40075995095748e-06,0.000123699187159217,0.000105296957659941,1054,"tags=37%, list=11%, signal=33%","PAX6/CDK5RAP2/SPRY2/NDC80/SAPCD2/MAD2L1/ZBED3/PLK1/GPSM2/SPAG5/SPDL1/NUSAP1/ESPL1/CENPA/ASPM"
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication",14,-0.805398948829405,-2.24738777743147,3.96697875238964e-06,0.000143131152727349,0.000121838108031797,919,"tags=79%, list=10%, signal=71%","RFC4/LIG1/POLD2/POLE/POLA1/MCM7/MCM3/MCM4/RFC3/PCNA/GINS1"
"GO:0051382","GO:0051382","kinetochore assembly",13,-0.813666080891876,-2.23744726117494,4.60259778447062e-06,0.000163428749902552,0.000139116113485503,527,"tags=77%, list=6%, signal=73%","CENPX/MIS12/KNTC1/CENPW/CENPK/CENPH/CENPE/CENPA/CENPF/DLGAP5"
"GO:0007052","GO:0007052","mitotic spindle organization",99,-0.481318600291205,-2.11015099146625,4.58227578179351e-06,0.000163428749902552,0.000139116113485503,1456,"tags=39%, list=16%, signal=34%","BORA/STAG1/PLK3/KIF2A/RAN/SMC3/PCNT/CHEK2/SASS6/KIF23/AURKB/RACGAP1/STIL/INCENP/CDCA8/SMC1A/NDC80/TTK/PRC1/CKAP5/KIFC1/MYBL2/NEK2/CENPH/PLK1/GPSM2/WDR62/TPX2/CCNB1/NUF2/KIF11/STMN1/KIF4A/KIF4B/BIRC5/CENPE/CDC20/SPC25/DLGAP5"
"GO:0030878","GO:0030878","thyroid gland development",14,0.833211571789158,2.27389845836478,4.65342083697671e-06,0.000163932321453809,0.000139544770726745,45,"tags=29%, list=0%, signal=28%","HOXB3/NKX2-1/HOXA3/HOXA5"
"GO:0051302","GO:0051302","regulation of cell division",95,-0.467339462648775,-2.02950019612035,4.84157031645788e-06,0.000168747716920315,0.000143643799218337,884,"tags=27%, list=9%, signal=25%","WDR5/KIF20A/CCP110/KIF23/AURKB/SVIL/RACGAP1/CDC25B/INCENP/ECT2/CDCA8/PRC1/CDC6/PDXP/KIF18B/PLK1/KIF14/E2F8/CIT/VEGFA/EREG/BIRC5/E2F7/ASPM/IGF1R/OSM"
"GO:0048568","GO:0048568","embryonic organ development",169,0.426830059846204,1.92507438027724,4.86554659873058e-06,0.000168747716920315,0.000143643799218337,787,"tags=17%, list=8%, signal=15%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/HOXA11/PRICKLE1/HOXA9/HOXA7/HOXA5/HOXB2/CXCL8/TNF/CITED2/MYO7A/MMP14/CHD7/MAFB/BMI1/CEBPA/SUFU/ZFP36L1/PBX3/SATB2/NPHP3/SLC39A1/NEUROD1"
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition",69,-0.527737041737541,-2.17830144479033,5.55174744648181e-06,0.000191065523658151,0.000162641475800576,1442,"tags=36%, list=15%, signal=31%","THOC1/EZH2/CPSF3/RCC2/SASS6/ATAD5/RRM2/DTL/STIL/CDC25B/CDC7/RAD51C/CDC25C/TFDP1/RRM1/CDC6/CDCA5/UBE2C/CCNB1/CDC25A/ESPL1/CDK1/APP/CDC20/DLGAP5"
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly",261,-0.351854866308124,-1.76447054635175,6.95106880993013e-06,0.000237397571417003,0.000202080891557471,1691,"tags=29%, list=18%, signal=25%","CETN2/XRCC5/BCCIP/CNOT6/HAUS8/CENPJ/TUBGCP5/ERAL1/BICD1/NIP7/CENPX/MRPL20/DCAF13/STAG1/MDM1/LSM4/EFL1/KIF2A/TUBGCP4/SMC3/TPM1/CHEK2/MIS12/SASS6/PRKDC/KIF9/PPAN/CDK5RAP2/EIF5B/E2F4/EDC3/CEP152/HAUS1/CCP110/ANLN/BRIX1/LSM3/KIF23/EZR/RTTN/AURKB/RACGAP1/STIL/CDK2/MRTO4/INCENP/CDCA8/SMC1A/KNTC1/NDC80/PRC1/PLK4/KIFC1/CENPW/TUBB/CENPK/MYBL2/BRCA1/NEK2/CCNB2/CENPH/PLK1/GPSM2/WDR62/SPAG5/TPX2/KIF11/KIF4A/KIF4B/BIRC5/CENPE/CENPA/CENPF/ASPM/CDC20/DLGAP5"
"GO:0009617","GO:0009617","response to bacterium",301,0.359511304666981,1.75064410190461,8.69068538219888e-06,0.000294561563636044,0.000250740827055786,1746,"tags=31%, list=19%, signal=26%","PTGFR/C2/DEFB1/ADAMTS5/PENK/MRC1/CXCL8/SLPI/CFD/LPL/FCGR2B/CCR5/SIGLEC16/ACP5/TNF/CD40/CX3CR1/DUSP10/NFKBIZ/IL1B/OAS1/MICA/CXCL3/CHD7/CD96/BNIP3/GFI1/TRIB1/TICAM1/PTGER4/NLRC4/SIGIRR/DHX58/TLR6/BPI/GBP3/CD180/CD4/ISG15/NOCT/SCIMP/HLA-E/CFP/OAS3/IL18/CD68/CARD8/GBP5/CD1D/NFKB2/GBP2/CXCL2/CHMP5/GPX1/CTSG/STAB1/AZU1/GBP4/IFI44/SLC17A5/TFEB/TNFRSF1A/HLA-A/HCK/PPBP/CASP7/NFKBIA/HERC6/NAGK/BANK1/PRKCD/CASP3/P2RX7/GRN/HDAC5/HLA-DRB1/CD36/CARD9/TRAF6/SYT11/KLHL6/TICAM2/CASP8/TIRAP/OAS2/GPM6A/LRG1/TLR1/ADAM17/TNFRSF14/RAB14/MR1/MAP2K3"
"GO:0051984","GO:0051984","positive regulation of chromosome segregation",26,-0.688183357292431,-2.28337125375576,1.02920565146375e-05,0.000346215495086376,0.000294710411317439,1192,"tags=58%, list=13%, signal=50%","RCC2/NCAPH2/NCAPD3/AURKB/INCENP/CDCA8/NCAPD2/NCAPG/CDC6/SMC2/NCAPG2/NCAPH/CCNB1/CDK1/BIRC5"
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway",241,0.384000310911008,1.82430406212396,1.05470229645362e-05,0.000352144632412947,0.000299757494781555,1774,"tags=31%, list=19%, signal=26%","KRT18/CXCL8/ANGPT1/CD70/HSPA1B/AIM2/CCR6/CCR5/PPARG/TNF/HSPA1A/IFITM3/IL2RA/CCL23/CX3CR1/NFKBIZ/IL1B/OAS1/EGR1/IFIH1/CXCL3/CCL5/MIB2/GFI1/MX1/CEBPA/BIRC3/STAT5A/DOK1/SIGIRR/TREX1/METTL3/CD4/OASL/ISG15/LEPR/OAS3/IL18/ULK1/CARD8/GPR35/CD74/IL2RG/MFAP3/BBS4/CXCL2/MPL/CTSG/IL3RA/RNF113A/SOCS5/TNFRSF1A/HCK/FLT3/PPBP/NFKBIA/IL11RA/IFNGR2/STAT2/PTPN6/IFITM2/JAGN1/TRAF6/PIAS3/TICAM2/CIB1/RPS6KA5/CASP8/OAS2/IRF7/ADAM17/TNFRSF14/TRIM56/RNF185"
"GO:0051781","GO:0051781","positive regulation of cell division",41,-0.589913070643499,-2.19323100497028,1.15571509389325e-05,0.000383012542968772,0.000326033310698308,763,"tags=39%, list=8%, signal=36%","KIF23/AURKB/SVIL/RACGAP1/CDC25B/INCENP/ECT2/CDCA8/CDC6/KIF14/CIT/VEGFA/EREG/BIRC5/IGF1R/OSM"
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore",20,-0.727923903248607,-2.23576742956802,1.31211240676802e-05,0.000428495686706577,0.000364750110463825,707,"tags=60%, list=8%, signal=56%","RCC2/AURKB/RACGAP1/INCENP/ECT2/ZWILCH/CDCA8/KNTC1/NEK2/SPAG5/CCNB1/BIRC5"
"GO:1901970","GO:1901970","positive regulation of mitotic sister chromatid separation",14,-0.786360192896108,-2.19426197258137,1.30933838476639e-05,0.000428495686706577,0.000364750110463825,707,"tags=57%, list=8%, signal=53%","AURKB/INCENP/CDCA8/UBE2C/ESPL1/BIRC5/CDC20/DLGAP5"
"GO:0034097","GO:0034097","response to cytokine",481,0.318185131310677,1.62622463889931,1.47538973169361e-05,0.000478325627507043,0.000407167051812927,1327,"tags=21%, list=14%, signal=19%","PCOLCE2/MRC1/KRT18/CXCL8/ANGPT1/CDKN2B/CD70/PTP4A3/HSPA1B/AIM2/EPS8/BGLAP/CCR6/CCR5/PPARG/ACP5/CACNB4/IFIT1/TNF/HSPA1A/KDM5B/IFITM3/IL2RA/CCL23/CD40/CX3CR1/SMPD3/ICAM1/NFAT5/BSPRY/NFKBIZ/IL1B/OAS1/RELB/PFKP/EGR1/IFIH1/CXCL3/CCL5/MIB2/KLF2/HSPA5/GFI1/PML/TIMP1/MX1/CEBPA/BIRC3/STAT5A/DOK1/SIGIRR/EIF4A2/TREX1/METTL3/GBP3/CD4/ZFP36L1/OASL/HLA-DPA1/ISG15/TRIM21/GSN/LEPR/DUSP1/ARHGEF2/OAS3/IL18/ULK1/CARD8/GBP5/GPR35/RIPOR2/CD74/IL2RG/BAG4/NFKB2/DAPK3/MFAP3/BBS4/GBP2/CXCL2/MPL/STX4/CTSG/IL3RA/CALCOCO2/GBP4/RNF113A/SOCS5/SLC26A6/ITGA4/TNFRSF1A/HCK/XAF1/FLT3/PPBP/RAB43/NFKBIA/IL11RA/IFNGR2/STAT2/PTPN6/B3GNT2"
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment",46,-0.570038232792647,-2.1572272966308,1.61404727213901e-05,0.000519514208312945,0.000442228173464516,707,"tags=35%, list=8%, signal=32%","KIF22/MIS12/AURKB/INCENP/CDCA8/NDC80/KIF18A/KIFC1/KIF2C/CDCA5/KIF14/SPDL1/CCNB1/NUF2/BIRC5/CENPE"
"GO:0098609","GO:0098609","cell-cell adhesion",385,0.335797742421284,1.67748612839467,1.81640226294866e-05,0.000576353455633495,0.000490611675053993,1520,"tags=28%, list=16%, signal=24%","VSIG4/PRICKLE1/SIGLEC1/DSC2/KIF26B/KRT18/HLA-DQA2/CD70/FCGR2B/CD200/PALLD/TNF/CITED2/IL2RA/VMP1/HLA-DRB5/CX3CR1/CD9/FUT4/DUSP10/CLEC4G/YES1/NINJ1/ICAM1/NFAT5/JUP/NFKBIZ/IL1B/SCARF1/LGALS2/LGALS3/CCL5/ITGAX/BMI1/NECTIN2/HLA-DQA1/SLAMF1/JAG1/HLA-DQB2/METTL3/ANK3/PLEK/ITGA5/HLA-DPB1/CD4/ZFP36L1/HLA-DPA1/FERMT3/PPM1F/P2RY12/JAML/CD300A/VNN1/HLA-E/ITGB7/CR1/CD34/IL18/TNFAIP8L2/BTN2A2/ADAM8/LRFN4/ALOX5/FSTL3/F11R/ITGAL/RIPOR2/RASAL3/CD74/IL2RG/CD1D/LGALS9C/BCL6/ICAM4/CCDC88B/PDLIM5/TSPAN32/CDH23/HLX/DLG5/ASCL2/CTSG/DLG4/RC3H2/SOCS5/VSIR/ITGA4/TGFB1/EMB/CSK/HLA-A/LPP/PTPN6/ADA/PRKCD/ZBTB7B/CASP3/AKNA/CBLB/HLA-DRB1/PDLIM1/TNFSF9/BAIAP2/HLA-DQB1/FUT7/TRAF6/CD99/PIP5K1C"
"GO:0071345","GO:0071345","cellular response to cytokine stimulus",432,0.324976111209347,1.63301667931145,1.80801886788889e-05,0.000576353455633495,0.000490611675053993,1327,"tags=22%, list=14%, signal=20%","PCOLCE2/MRC1/KRT18/CXCL8/ANGPT1/CD70/PTP4A3/HSPA1B/AIM2/EPS8/CCR6/CCR5/PPARG/CACNB4/IFIT1/TNF/HSPA1A/KDM5B/IFITM3/IL2RA/CCL23/CD40/CX3CR1/SMPD3/ICAM1/NFAT5/BSPRY/NFKBIZ/IL1B/OAS1/PFKP/EGR1/IFIH1/CXCL3/CCL5/MIB2/KLF2/HSPA5/GFI1/PML/MX1/CEBPA/BIRC3/STAT5A/DOK1/SIGIRR/EIF4A2/TREX1/METTL3/GBP3/CD4/ZFP36L1/OASL/HLA-DPA1/ISG15/GSN/LEPR/DUSP1/ARHGEF2/OAS3/IL18/ULK1/CARD8/GBP5/GPR35/RIPOR2/CD74/IL2RG/BAG4/DAPK3/MFAP3/BBS4/GBP2/CXCL2/MPL/STX4/CTSG/IL3RA/GBP4/RNF113A/SOCS5/SLC26A6/ITGA4/TNFRSF1A/HCK/FLT3/PPBP/RAB43/NFKBIA/IL11RA/IFNGR2/STAT2/PTPN6/B3GNT2"
"GO:0006268","GO:0006268","DNA unwinding involved in DNA replication",19,-0.724977210943922,-2.20880151647985,1.94301367024749e-05,0.000612186138076567,0.000521113673755033,1375,"tags=74%, list=15%, signal=63%","RECQL/WRN/MCM5/RECQL4/MCM7/GINS4/MCM2/GINS2/MCM3/MCM4/CDC45/RAD51/MCM6/GINS1"
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle",29,-0.649077383769864,-2.22089810826291,2.07734118182867e-05,0.000648498301599522,0.00055202382306827,1278,"tags=52%, list=14%, signal=45%","CCNE1/PSMC3IP/NCAPH2/NCAPD3/NDC1/FANCD2/NCAPD2/SMC2/DMC1/MND1/RAD51/CCNE2/NCAPH/BRIP1/TRIP13"
"GO:0009887","GO:0009887","animal organ morphogenesis",354,0.339565171635402,1.68349657633907,2.08725425637754e-05,0.000648498301599522,0.00055202382306827,787,"tags=14%, list=8%, signal=14%","HOXB6/HOXB5/HOXB3/NKX2-1/HOXA3/HOXB7/HOXB4/HOXA11/PRICKLE1/NKX2-3/ADAMTS5/HOXA9/HOXA7/HOXA5/LAMA5/HOXB2/KIF26B/MEIS1/ACP5/TNF/CITED2/KDM5B/RXFP1/THBS3/SMPD3/CRIP1/MYO7A/MMP14/FHL1/NEK8/CHD7/MAFB/ITGAX/BMI1/PML/DAB2/MYC/JAG1/TREX1/SUFU/DGCR2/SYCP2/ATG9A/PBX3/FGFR1/CD34/SATB2/NPHP3/RELT/SLC39A1/NEUROD1"
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region",21,-0.709865269830007,-2.22335088401788,2.16503768033571e-05,0.00066802610909117,0.000568646557346977,1192,"tags=57%, list=13%, signal=50%","RCC2/HASPIN/AURKB/CENPQ/ZWILCH/BUB1B/KNTC1/TTK/KNL1/SPDL1/CDK1/CENPA"
"GO:0060216","GO:0060216","definitive hemopoiesis",11,0.84861883827731,2.14324917065613,2.30003856907695e-05,0.000704820038222621,0.000599966801940908,67,"tags=36%, list=1%, signal=36%","HOXB3/HOXB4/HOXA9/MEIS1"
"GO:0000281","GO:0000281","mitotic cytokinesis",65,-0.508324884884192,-2.06558434111374,2.73360905796042e-05,0.000831984144579246,0.000708213216734751,958,"tags=32%, list=10%, signal=29%","SPTBN1/KIF20A/ANLN/KIF23/AURKB/RACGAP1/INCENP/ECT2/CDCA8/MYH10/PLK1/IQGAP3/NUSAP1/CIT/STMN1/ESPL1/KIF4A/KIF4B/BIRC5/CENPA/CEP55"
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling",109,-0.42529085505963,-1.90619829755929,2.93393554131268e-05,0.000886920784583305,0.000754977154229677,1442,"tags=32%, list=15%, signal=27%","THOC1/MSH2/PLK3/DONSON/FBXO31/MDC1/BRCA2/PTPN11/RAD1/RNASEH2B/PRPF19/CHEK2/PRKDC/TOPBP1/DTL/CDK2/FBXO4/WDR76/RHNO1/FANCD2/E2F1/CDC6/TIPIN/CDC45/TIMELESS/BRCA1/RAD51/PLK1/CHEK1/EME1/CLSPN/BRIP1/ORC1/CDK1/GTSE1"
"GO:0009953","GO:0009953","dorsal/ventral pattern formation",26,0.678538659703008,2.16958287927667,3.09708858926143e-05,0.000919484355502646,0.000782696373952091,561,"tags=27%, list=6%, signal=25%","NKX2-1/HOXA11/HOXB2/RFX8/DDIT3/DYNC2H1/SUFU"
"GO:0051607","GO:0051607","defense response to virus",207,0.38952854054694,1.8087485195974,3.10331107914393e-05,0.000919484355502646,0.000782696373952091,1896,"tags=33%, list=20%, signal=27%","RTP4/AIM2/IFIT1/TNF/APOBEC3H/IFITM3/IFI44L/CD40/IFIT2/IL1B/OAS1/IFI6/MICA/IFIH1/IFIT3/TLR7/ITGAX/BNIP3/MAP3K14/PML/MX1/TICAM1/TRIM13/DHX58/TREX1/GBP3/PMAIP1/OASL/ISG15/TRIM21/DUS2/OAS3/CARD8/GBP5/DDX60L/UNC93B1/APOBEC3D/RNASEL/TSPAN32/GBP2/DDX17/IFIT5/MICB/AZU1/APOBEC3F/ISG20/MORC3/IFNGR2/STAT2/IFITM2/TRIM38/CARD9/TRAF6/APOBEC3C/NCK1/ATG7/OAS2/TRIM11/IRF7/RNF125/TRIM56/RNF185/RIPK3/SIRT2/RIOK3/APOBEC3G/USP20/USP27X/FADD"
"GO:0140546","GO:0140546","defense response to symbiont",207,0.38952854054694,1.8087485195974,3.10331107914393e-05,0.000919484355502646,0.000782696373952091,1896,"tags=33%, list=20%, signal=27%","RTP4/AIM2/IFIT1/TNF/APOBEC3H/IFITM3/IFI44L/CD40/IFIT2/IL1B/OAS1/IFI6/MICA/IFIH1/IFIT3/TLR7/ITGAX/BNIP3/MAP3K14/PML/MX1/TICAM1/TRIM13/DHX58/TREX1/GBP3/PMAIP1/OASL/ISG15/TRIM21/DUS2/OAS3/CARD8/GBP5/DDX60L/UNC93B1/APOBEC3D/RNASEL/TSPAN32/GBP2/DDX17/IFIT5/MICB/AZU1/APOBEC3F/ISG20/MORC3/IFNGR2/STAT2/IFITM2/TRIM38/CARD9/TRAF6/APOBEC3C/NCK1/ATG7/OAS2/TRIM11/IRF7/RNF125/TRIM56/RNF185/RIPK3/SIRT2/RIOK3/APOBEC3G/USP20/USP27X/FADD"
"GO:0048871","GO:0048871","multicellular organismal-level homeostasis",386,0.330599744860468,1.65004572296526,3.33085629642211e-05,0.00098041125461793,0.000834559423854239,1467,"tags=24%, list=16%, signal=21%","HOXB6/PPARGC1A/PTGER3/PRICKLE1/NKX2-3/ADAMTS5/HOXA5/TP53INP2/MERTK/ANGPT1/HSPA1B/AIM2/BGLAP/PDK4/ACP5/ZG16B/TNF/CITED2/HSPA1A/OCLN/IL2RA/DNASE2/CX3CR1/ABAT/DDIT3/NFKBIZ/IL1B/OAS1/ADRB2/IP6K1/LGALS2/EGR1/MAFB/HMOX1/KLF2/PIWIL4/GADD45G/MYB/SQSTM1/PMAIP1/OGT/ZFP36L1/ISG15/WDR37/CLN8/LEPR/CD34/IL18/NPHP3/ALAS1/NEUROD1/ADAM8/ZBTB7A/F11R/CD74/HCAR2/DRAM2/BAK1/BCL6/BBS4/DHRS7B/BSCL2/CDH23/GPX1/MPL/FAM210B/ACADVL/THRA/UBB/RC3H2/BTBD9/CYBRD1/CSK/FLT3/PDGFC/TPP1/ZFX/P2RX4/ADA/G0S2/ERCC2/ZBTB7B/INPP5D/CASP3/MAK/P2RX7/KMT2A/RCN3/PRKAB1/CD36/CARD9"
"GO:0040001","GO:0040001","establishment of mitotic spindle localization",30,-0.636414336637971,-2.18508889319173,3.65541826390324e-05,0.0010689111969087,0.000909893586432881,1054,"tags=40%, list=11%, signal=36%","PAX6/CDK5RAP2/SPRY2/NDC80/SAPCD2/MAD2L1/PLK1/GPSM2/SPDL1/NUSAP1/ESPL1/CENPA"
"GO:0051293","GO:0051293","establishment of spindle localization",39,-0.593017922927644,-2.18468235067924,4.38421981465909e-05,0.0012654838355345,0.00107722290590401,1054,"tags=36%, list=11%, signal=32%","PAX6/CDK5RAP2/SPRY2/NDC80/SAPCD2/MAD2L1/ZBED3/PLK1/GPSM2/SPAG5/SPDL1/NUSAP1/ESPL1/CENPA"
"GO:0048525","GO:0048525","negative regulation of viral process",61,0.537280485223061,2.05350044020421,4.3814270310031e-05,0.0012654838355345,0.00107722290590401,1664,"tags=48%, list=18%, signal=39%","SLPI/IFIT1/TNF/APOBEC3H/IFITM3/PTX3/OAS1/IFIH1/CCL5/LY6E/MX1/TRIM13/OASL/ISG15/TRIM21/GSN/OAS3/APOBEC3D/RNASEL/IFIT5/MORC2/HEXIM1/APOBEC3F/ISG20/IFITM2/N4BP1/APOBEC3C/OAS2/TRIM11"
