"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation",23,0.576358838772543,2.03685662290015,0.00163251542657643,0.00641933457302488,0.00367147862983825,397,"tags=35%, list=4%, signal=33%","MAFB/LILRB3/TRIB1/TLR4/LILRB1/RARA/TNFAIP6/LILRB4"
"GO:0030832","GO:0030832","regulation of actin filament length",86,0.362593830747633,1.7395215507181,0.001634015890276,0.00641965235084974,0.00367166037990591,2678,"tags=60%, list=28%, signal=44%","CDC42EP3/HCK/FMN1/MEGF9/COTL1/MYADM/EPS8/CAPG/SSH2/PLEK/VASP/TMOD2/TMSB4X/PREX1/VILL/HCLS1/ADD3/CCR7/TMSB10/SNX9/PRKCD/ARPC5/CAPZA2/WAS/PRKCE/FCHSD1/SVIL/TRIOBP/ARF6/PYCARD/CARMIL1/RASA1/PLEKHG2/ARPC3/CAPZB/GRB2/NEB/FLII/ARPC2/TWF1/TMOD3/BAIAP2/TWF2/SH3BP1/WDR1/FER/NCKAP1L/WASHC2C/TMSB4Y/ARFGEF1/ARHGAP18/PTK2B"
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis",10,0.71450376174088,1.97150373622346,0.00163858326372752,0.00643200826265265,0.00367872722859879,1365,"tags=70%, list=14%, signal=60%","FPR2/CCR1/CX3CR1/AIF1/MOSPD2/CCR2/ANO6"
"GO:1903729","GO:1903729","regulation of plasma membrane organization",13,0.669501107137887,1.99705272395259,0.00164069821711858,0.00643472449072874,0.0036802807499524,1384,"tags=46%, list=15%, signal=40%","S100A10/AHNAK/ANXA2/ASAP1/MYH9/PRKCD"
"GO:0045058","GO:0045058","T cell selection",32,0.497864734429178,1.93780037410053,0.00165827245955669,0.00649801391864417,0.00371647854887421,1444,"tags=44%, list=15%, signal=37%","CTSL/CD1D/CD4/SOCS3/PTPRC/IRF4/CD3E/BCL11B/GATA3/CCR7/DOCK2/LY9/STAT6/SYK"
"GO:1903670","GO:1903670","regulation of sprouting angiogenesis",14,0.647176991286484,1.97884467802308,0.0016804722381541,0.00657930342937909,0.00376297132754125,651,"tags=36%, list=7%, signal=33%","THBS1/KLF4/ALOX5/KLF2/VEGFA"
"GO:0141084","GO:0141084","inflammasome-mediated signaling pathway",26,0.535157556522719,1.9657286540728,0.00169661163181413,0.00663167936421945,0.00379292725572923,1842,"tags=46%, list=19%, signal=37%","MEFV/TLR4/NLRP1/NLRP3/CD36/MYD88/GBP2/TLR6/PTPN22/GBP5/DDX3X/PYCARD"
"GO:0000027","GO:0000027","ribosomal large subunit assembly",25,-0.541324501918622,-1.8855981939534,0.00169678306598892,0.00663167936421945,0.00379292725572923,3594,"tags=80%, list=38%, signal=50%","RPL38/DHX30/RPL24/RPL6/MRPL20/MRM2/RPL5/DDX28/FASTKD2/RPL10L/MDN1/NOP2/RPF2/RPLP0/PPAN/RRS1/BRIX1/BOP1/MRTO4/NLE1"
"GO:0010001","GO:0010001","glial cell differentiation",104,0.351620683674501,1.74627827284007,0.00169914447408117,0.00663517384438259,0.00379492589111665,977,"tags=21%, list=10%, signal=19%","C5AR1/LRP1/VCAN/S100A9/S100A8/C1QA/TNF/TLR4/PLEC/TNFRSF1B/IFNGR1/GRN/VIM/MAP2K1/TLR2/CXCR4/ID2/OLIG1/LDLR/LYN/MYD88/IL6ST"
"GO:0006869","GO:0006869","lipid transport",187,0.288765015131132,1.58561834622108,0.00170192761889017,0.00664030775894852,0.00379786218574374,1444,"tags=26%, list=15%, signal=23%","AQP9/LRP1/RBP7/THBS1/PLIN2/CES1/PSAP/VMP1/NFKBIA/RXRA/PTGS2/ACSL1/ANXA1/ANXA2/KCNQ1/IRS2/MSR1/APOBR/SLCO3A1/RETN/SELENOM/PNPLA8/OSBPL11/P2RX7/NPC2/ABCA7/CD36/LDLR/GM2A/ABCA1/LRP10/STX12/PITPNM1/MFSD2A/PLSCR1/GRAMD1B/SOAT1/PPARD/GLTP/FURIN/TSPO/ATP11A/TMEM30A/ANO6/VAPA/PRKCD/CLN8/NR1H2/SYK"
"GO:1902624","GO:1902624","positive regulation of neutrophil migration",21,0.58235667336375,2.00992078353689,0.00172562117381005,0.0067038307113136,0.00383419354679986,1371,"tags=48%, list=14%, signal=41%","CXCL8/C5AR1/C3AR1/ADAM8/IL1R1/FUT4/RIPOR2/MOSPD2/CCR7/SELENOK"
"GO:0006516","GO:0006516","glycoprotein catabolic process",17,0.61421123825601,1.99983027151776,0.00172416619208153,0.0067038307113136,0.00383419354679986,1334,"tags=53%, list=14%, signal=46%","SGSH/CTSL/CELA1/CST3/HPSE/IDS/GLB1/IDUA/FBXO6"
"GO:0034656","GO:0034656","nucleobase-containing small molecule catabolic process",17,0.613976960012791,1.99906747739488,0.00172416619208153,0.0067038307113136,0.00383419354679986,468,"tags=29%, list=5%, signal=28%","APOBEC3A/CDA/ADA2/UPP1/DPYD"
"GO:0042692","GO:0042692","muscle cell differentiation",143,0.311438741179033,1.62465914955368,0.00172530574552327,0.0067038307113136,0.00383419354679986,1626,"tags=34%, list=17%, signal=28%","ADM/LMNA/TNNT1/CAMK1/RGS2/CAPN2/SLC8A1/PLEC/RARA/NINJ1/PLD3/ARRB2/NID1/VEGFA/TNFSF14/AKIRIN2/HDAC9/ACVR1/SORT1/STAC3/ID2/IL4R/RIPOR2/TMOD2/KDM6B/AKAP13/CAPN3/CFLAR/CD9/SOD2/EHD1/FLOT1/PDLIM5/ATP11A/CTNNB1/CD53/DOCK2/MYH9/BMPR2/G6PD/RBPJ/MDM2/DOCK5/NOTCH1/MEF2A/HDAC5/PLEKHO1/QKI"
"GO:0031175","GO:0031175","neuron projection development",381,0.235113077652759,1.41224480043421,0.00172073281327381,0.0067038307113136,0.00383419354679986,1799,"tags=30%, list=19%, signal=26%","ADM/S100A9/FN1/LRRK2/SGK1/KLF4/CAMK1/RGS2/EPB41L3/SHTN1/C9orf72/PTPRO/S100A6/GAS7/IQSEC1/GRN/VIM/NCAM1/LST1/MAP2K1/NEUROD2/CLMN/ARHGEF40/S100B/ABI3/SDC4/GPRIN3/CXCR4/VEGFA/IQGAP1/NR4A2/SRGAP2C/SERPINF1/PALLD/SRGAP2/NDEL1/PLXNB2/APLP2/OLIG1/STX3/NEUROD1/FLNA/JAK2/ASAP1/NOTCH2/NPTN/LYN/VASP/TIAM1/SKIL/BTG2/MFSD2A/NUMB/CFLAR/CPNE5/CD3E/PREX1/PICALM/EHD1/EMB/FLOT1/NEK3/DENND5A/BCL11B/GATA3/CPEB3/RAPGEF1/TSPO/PDLIM5/GPM6A/FYN/DLG4/PAK1/TMEM30A/SEMA4A/TPBG/KIF13B/CTNNB1/PPP1R9B/RAB29/ADAM17/DOCK10/BMPR2/RAPGEF2/MAP4K4/VAPA/CDC42/KLF7/TUBA1A/B2M/ITSN2/FEZ1/MDM2/EP300/RAP1A/MINK1/TRPV2/NOTCH1/MEF2A/ROCK1/POTEF/ULK1/MYLIP/CSF1R/KAT2B/ECE1/VCL/SPAG9/ULK2/BLOC1S2/GDI1/TRIOBP/RTN4/IFRD1/ACTB"
"GO:0055119","GO:0055119","relaxation of cardiac muscle",10,0.713711819428789,1.96931855916665,0.00173910861963514,0.00675042847896146,0.00386084470607051,1745,"tags=60%, list=18%, signal=49%","RGS2/SLC8A1/CAMK2D/PDE4B/PDE4D/P2RX4"
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity",45,0.456195314283013,1.90506911787891,0.00174466278949423,0.00676319287893467,0.0038681451857684,1207,"tags=33%, list=13%, signal=29%","S100A12/LRRK2/TNF/THBS1/TLR4/NOD2/ADAM8/ERN1/ADAM9/VEGFA/PIK3R5/MAP3K12/TLR6/EPGN/PAK1"
"GO:0015849","GO:0015849","organic acid transport",130,0.314219015834889,1.61838209573721,0.00174688396342231,0.00676319287893467,0.0038681451857684,740,"tags=20%, list=8%, signal=19%","AQP9/RBP7/SLC7A7/TNF/SLC11A1/THBS1/PLIN2/CES1/RGS2/SLC43A2/PSAP/PTGS2/GABBR1/ACSL1/ANXA1/SLC1A3/SLC16A5/IRS2/SLC16A6/SLCO3A1/SLC16A3/PNPLA8/SLC36A1/SLC6A6/P2RX7/CD36"
"GO:0046942","GO:0046942","carboxylic acid transport",130,0.314219015834889,1.61838209573721,0.00174688396342231,0.00676319287893467,0.0038681451857684,740,"tags=20%, list=8%, signal=19%","AQP9/RBP7/SLC7A7/TNF/SLC11A1/THBS1/PLIN2/CES1/RGS2/SLC43A2/PSAP/PTGS2/GABBR1/ACSL1/ANXA1/SLC1A3/SLC16A5/IRS2/SLC16A6/SLCO3A1/SLC16A3/PNPLA8/SLC36A1/SLC6A6/P2RX7/CD36"
"GO:0035666","GO:0035666","TRIF-dependent toll-like receptor signaling pathway",10,0.713330321560715,1.96826590624508,0.00175921369896391,0.00680510209299812,0.00389211477047799,1804,"tags=70%, list=19%, signal=57%","TLR4/TICAM2/CD300LF/TLR6/TICAM1/CD40/TRAF6"
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly",239,0.26985359798339,1.5317613328602,0.00177828565326866,0.00687299805476999,0.00393094723354125,1878,"tags=31%, list=20%, signal=26%","LGALS3/CLEC7A/MEFV/TNF/TPPP3/TLR4/CDC42EP3/HCK/FMN1/MEGF9/MPP7/COTL1/HSPA1B/MYADM/HSPA5/FNIP2/EPS8/VEGFA/CAPG/CD36/BCL2L11/SSH2/PLEK/ABCA1/RIOK3/JMJD6/VASP/TMOD2/HSPA1A/BMF/MYD88/GBP2/LCP1/TMSB4X/ISG15/PTGER4/RHOC/PREX1/CLIP1/TLR6/VILL/HCLS1/ADD3/PAK1/CCR7/TMSB10/SNX9/RALB/CDKN1B/PTPN22/PRKCD/ARPC5/CDC42/CAPZA2/NR1H2/SYK/PRKCE/EP300/TICAM1/ULK1/FCHSD1/GBP5/TGFB1/PINK1/SVIL/TRIOBP/DDX3X/ARF6/PYCARD/CARMIL1/RASA1/PLEKHG2/TRABD2A/FNIP1/ARPC3"
"GO:0034220","GO:0034220","monoatomic ion transmembrane transport",317,0.246607461540818,1.4420015748884,0.00178580336570894,0.00689615953863007,0.00394419422854677,1977,"tags=32%, list=21%, signal=26%","SLC15A3/SLC11A1/CTSS/SLC24A4/CYBB/TCN2/VMP1/SLC8A1/BEST1/AHNAK/CATSPER1/SLC31A2/ANXA2/SLC1A3/CCR5/KCNQ1/S100A6/DDIT3/CACNA2D4/ANXA2P2/ATP2B1/SLC9A9/SLC2A9/SLC12A9/TCIRG1/HVCN1/SLC36A1/PTPRC/SLC6A6/P2RX7/TMEM120A/STAC3/PRKACA/CAMK2D/FLNA/LYN/PRNP/ADRB2/KCNA3/ATP6V0A1/CAPN3/KCNK6/ATP6V0D1/UCP2/CACNA2D3/TMSB4X/CALHM2/DPP6/CD63/TTYH3/SLC17A5/ATP6AP2/KCNE3/CHP1/ATP6V1B2/GPM6A/FYN/CCR7/MCUB/PLP2/PTPN6/SFXN3/CCR2/ATP6V0C/SLC15A2/TTYH2/P2RX1/PLCB2/CHD7/CHRFAM7A/ANO6/SLC26A6/GAS6/PDE4B/GLRX/G6PD/PDE4D/PRKCE/SLC25A25/TRPV2/DIAPH1/SLC30A1/SESTD1/STIM2/UTRN/P2RX4/FXYD6/CALM1/PPP3CC/SLC25A37/PDPK1/ATP11B/SLC31A1/PSEN1/ERO1A/LASP1/LCK/ATP6V1E1/WWP2/SLC4A8/TMEM175"
"GO:0042454","GO:0042454","ribonucleoside catabolic process",11,0.701585651880117,1.98972954715245,0.00179110234887837,0.00691072083756654,0.00395252242787332,435,"tags=36%, list=5%, signal=35%","APOBEC3A/CDA/ADA2/UPP1"
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly",26,0.532441281945989,1.95575129562438,0.00180198992082794,0.00694680172377148,0.00397315855473976,2198,"tags=58%, list=23%, signal=45%","S100A10/ARHGEF10L/RGCC/SDC4/SORBS3/RHOC/SMAD3/PAK1/GPR65/CDC42/CARMIL1/LIMK1/RHOA/TESK1/CCDC88A"
"GO:0043502","GO:0043502","regulation of muscle adaptation",33,0.489509855726882,1.92977927570148,0.00181905089960894,0.00700659980241195,0.00400735950895648,1745,"tags=48%, list=18%, signal=40%","LMNA/TNNT1/RGS2/TNFRSF1B/NR4A3/CAMK2D/FOXO1/IL6ST/SMAD3/FOXO3/PRKCA/G6PD/NOTCH1/MEF2A/ROCK1/P2RX4"
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway",56,0.41651009845725,1.80281727421226,0.00182185216305509,0.00701141743092351,0.00401011490672015,1468,"tags=34%, list=15%, signal=29%","CXCL8/ADM/SLC24A4/RGS2/KCTD12/PDE4A/RASGRP4/ARRB2/PLEK/TMOD2/ADRB2/ZDHHC7/RGS14/GNAI2/PPP1R9B/GRK3/PDE4B/ARRDC3/PRKCA"
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy",25,0.537892454011936,1.93823503701864,0.00184013705888133,0.0070697534241813,0.00404347963481772,1745,"tags=56%, list=18%, signal=46%","LMNA/RGS2/TNFRSF1B/NR4A3/CAMK2D/FOXO1/IL6ST/SMAD3/PRKCA/G6PD/NOTCH1/MEF2A/ROCK1/P2RX4"
"GO:0014743","GO:0014743","regulation of muscle hypertrophy",25,0.537892454011936,1.93823503701864,0.00184013705888133,0.0070697534241813,0.00404347963481772,1745,"tags=56%, list=18%, signal=46%","LMNA/RGS2/TNFRSF1B/NR4A3/CAMK2D/FOXO1/IL6ST/SMAD3/PRKCA/G6PD/NOTCH1/MEF2A/ROCK1/P2RX4"
"GO:0032481","GO:0032481","positive regulation of type I interferon production",56,0.415534130560724,1.7985929065692,0.00184535960884001,0.00708379978877296,0.00405151332224101,1863,"tags=45%, list=20%, signal=36%","CD14/TLR8/TLR4/TICAM2/TLR7/OAS1/RIPK2/TLR2/RIOK3/IRF7/MYD88/IRF1/ISG15/FLOT1/PTPN22/TRAF3IP3/OAS3/TANK/SYK/STAT1/OAS2/TICAM1/TRAF6/DDX3X/RNF135"
"GO:0055080","GO:0055080","monoatomic cation homeostasis",256,0.268143574559219,1.5429120801217,0.00185731915651223,0.00712366176908253,0.00407431201066966,1379,"tags=25%, list=14%, signal=22%","HMOX1/S100A9/LRRK2/S100A8/CCR1/SLC11A1/PDK4/SLC24A4/SLC8A1/DMXL2/VDR/SLC31A2/FTH1/SLC1A3/CCR5/KCNQ1/FTL/HERPUD1/DDIT3/GRN/HIF1A/FBXL5/ATP2B1/SLC9A9/SLC12A9/GRINA/TCIRG1/HVCN1/SNX10/PTPRC/KCTD7/P2RX7/PRKACA/CAMK2D/FLNA/CCL23/NPTN/LYN/PRNP/UPK3A/HEXB/ATP6V0A1/CAPN3/ATP6V0D1/SOD2/BTBD9/PICALM/ATP6AP2/CHP1/ATP6V1B2/CCR7/MCUB/PTPN6/CCR2/ATP6V0C/MT1F/P2RX1/PLCB2/CHD7/SLC26A6/SELENOK/LACC1/PRKCB"
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process",50,0.432897267184981,1.83860913005987,0.00185900770740339,0.00712409563803232,0.00407456015797514,1720,"tags=42%, list=18%, signal=35%","HMOX1/TNF/THBS1/ZFP36/ICAM1/RGCC/MAPK7/TNFAIP3/TCF7L2/CAST/NEUROD1/JAK2/CFLAR/GATA3/CDKN1B/ZFP36L1/ANO6/GAS6/STK4/CD40/TGFB1"
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",16,0.612813112201658,1.93260918218235,0.00186521692883196,0.00714183823215759,0.00408470786945953,1726,"tags=62%, list=18%, signal=51%","JUN/TNF/ERN1/NR4A3/JAK2/HPGD/GNAI2/CALCRL/MDM2/MEF2D"
"GO:0002407","GO:0002407","dendritic cell chemotaxis",17,0.611458625535423,1.99086795057419,0.00186870540977641,0.00714914201608201,0.00408888520065958,1400,"tags=59%, list=15%, signal=50%","CCR1/GPR183/CCR5/CCR6/CXCR4/SPI1/SLAMF1/CCR7/CCR2/GAS6"
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade",15,0.620602415163553,1.9424959445674,0.00191676303064151,0.00730826511345776,0.00417989417439086,1564,"tags=53%, list=16%, signal=45%","NCF1/GADD45B/MAP3K3/SPI1/VEGFA/ZC3H12A/RELL1/MINK1"
"GO:0010955","GO:0010955","negative regulation of protein processing",15,0.620071514806889,1.940834217567,0.00191676303064151,0.00730826511345776,0.00417989417439086,859,"tags=47%, list=9%, signal=43%","IL1R2/LRRK2/THBS1/CTSZ/CARD16/CAST/PRNP"
"GO:1903318","GO:1903318","negative regulation of protein maturation",15,0.620071514806889,1.940834217567,0.00191676303064151,0.00730826511345776,0.00417989417439086,859,"tags=47%, list=9%, signal=43%","IL1R2/LRRK2/THBS1/CTSZ/CARD16/CAST/PRNP"
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen",15,0.619553817905366,1.93921381760214,0.00191676303064151,0.00730826511345776,0.00417989417439086,2752,"tags=87%, list=29%, signal=62%","HLA-DRA/HLA-F/HLA-H/HLA-B/HLA-DRB1/B2M/HLA-E/HLA-C/HLA-A/HLA-G/MICB/TAP1/TAPBP"
"GO:1901550","GO:1901550","regulation of endothelial cell development",12,0.680092690406444,1.97211843773842,0.00193480663506785,0.00735226521325784,0.00420505962172642,1711,"tags=50%, list=18%, signal=41%","S1PR3/TNF/VEGFA/S1PR2/ROCK1/VCL"
"GO:1903140","GO:1903140","regulation of establishment of endothelial barrier",12,0.680092690406444,1.97211843773842,0.00193480663506785,0.00735226521325784,0.00420505962172642,1711,"tags=50%, list=18%, signal=41%","S1PR3/TNF/VEGFA/S1PR2/ROCK1/VCL"
"GO:0032814","GO:0032814","regulation of natural killer cell activation",28,0.515699405137037,1.93413902654451,0.00193404475976859,0.00735226521325784,0.00420505962172642,1920,"tags=54%, list=20%, signal=43%","FGR/TICAM2/TYROBP/FCGR3A/JAK2/HAVCR2/CLNK/HLA-F/PRDM1/PTPN22/GAS6/TYK2/TICAM1/HLA-E/AP1G1"
"GO:0034143","GO:0034143","regulation of toll-like receptor 4 signaling pathway",18,0.582150522797654,1.93303484732951,0.00193387698627224,0.00735226521325784,0.00420505962172642,852,"tags=39%, list=9%, signal=35%","CD14/TICAM2/PELI1/NINJ1/TNFAIP3/LILRA2/LYN"
"GO:0071605","GO:0071605","monocyte chemotactic protein-1 production",10,0.710876525330436,1.96149523729277,0.00194015951613678,0.00735572610020188,0.00420703904378501,1444,"tags=60%, list=15%, signal=51%","CLEC7A/NOD2/OAS1/SELENOK/OAS3/SYK"
"GO:0071637","GO:0071637","regulation of monocyte chemotactic protein-1 production",10,0.710876525330436,1.96149523729277,0.00194015951613678,0.00735572610020188,0.00420703904378501,1444,"tags=60%, list=15%, signal=51%","CLEC7A/NOD2/OAS1/SELENOK/OAS3/SYK"
"GO:0046640","GO:0046640","regulation of alpha-beta T cell proliferation",31,0.497376648261992,1.92005697985886,0.00194059735460877,0.00735572610020188,0.00420703904378501,1717,"tags=48%, list=18%, signal=40%","VSIR/ZBTB7B/CD55/RIPK2/PTPRC/JAK2/IRF1/CD3E/CCR2/TGFBR2/PTPN22/SYK/TYK2/TNFRSF14/HLA-E"
"GO:0051893","GO:0051893","regulation of focal adhesion assembly",32,0.493717958644771,1.92166019965023,0.00195401162203694,0.00739417619652807,0.00422903021831734,1730,"tags=44%, list=18%, signal=36%","S100A10/THBS1/FMN1/PTPRJ/SDC4/VEGFA/SMAD3/MAP4K4/DUSP22/TLN1/CORO1C/ROCK1/VCL/DUSP3"
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly",32,0.493717958644771,1.92166019965023,0.00195401162203694,0.00739417619652807,0.00422903021831734,1730,"tags=44%, list=18%, signal=36%","S100A10/THBS1/FMN1/PTPRJ/SDC4/VEGFA/SMAD3/MAP4K4/DUSP22/TLN1/CORO1C/ROCK1/VCL/DUSP3"
"GO:0002467","GO:0002467","germinal center formation",10,0.710228661122776,1.95970760960715,0.00196026461710822,0.00740874742514771,0.00423736409683371,673,"tags=50%, list=7%, signal=47%","BCL6/TNFAIP3/BCL3/TNFSF13B/NFKB2"
"GO:0021700","GO:0021700","developmental maturation",116,0.316552464011886,1.60979076912989,0.00196113902430381,0.00740874742514771,0.00423736409683371,1482,"tags=30%, list=16%, signal=26%","CLEC7A/LRRK2/C1QA/SLC24A4/DEFB1/RXFP2/CDKN1A/KLF2/DDIT3/HIF1A/CCR6/FAM20C/RECK/NEUROD2/CX3CR1/SNX10/VEGFA/NR4A2/PRKACA/ATP6V0A1/ATP6V0D1/ZBTB7A/PICALM/THBS3/CD63/ATP6AP2/GATA3/ATP6V1B2/DLG4/CTNNB1/PICK1/SLC26A6/YWHAZ/G6PD/RBPJ"
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane",58,0.408169134862645,1.79710774131272,0.00200834001000471,0.00758072915295599,0.00433572744449659,1332,"tags=26%, list=14%, signal=22%","LRP1/LGALS3/TNF/ITGAM/TNFAIP6/ITGB2/SQSTM1/STAC3/STX3/PRNP/MYO1C/CHP1/FYN/PPP1R9B/EZR"
"GO:0014896","GO:0014896","muscle hypertrophy",36,0.466549365848413,1.84054420960496,0.00202138101796077,0.00762359046140002,0.00436024157072088,1745,"tags=47%, list=18%, signal=39%","LMNA/RGS2/TNFRSF1B/NR4A3/CAMK2D/TIAM1/FOXO1/IL6ST/SMAD3/PDLIM5/CAMTA2/PRKCA/G6PD/NOTCH1/MEF2A/ROCK1/P2RX4"
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade",33,0.485573490709605,1.9142610679615,0.0020269402843568,0.00763818663821786,0.00436858971812689,1332,"tags=36%, list=14%, signal=31%","NLRP12/TLR4/ATF3/DUSP6/GBP1/SIRPA/PTPRC/NDRG2/LYN/RGS14/DUSP10/EZR"
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process",13,-0.673056277136108,-1.9414295769897,0.00206065554927496,0.00775877135205776,0.00443755702227843,725,"tags=54%, list=8%, signal=50%","ACOT2/SLC27A2/PEX5/HACD1/SLC27A5/HACD3/ELOVL6"
"GO:0060415","GO:0060415","muscle tissue morphogenesis",17,-0.603898641848658,-1.86706645218929,0.00206391971961465,0.00776459648261019,0.00444088865145213,625,"tags=35%, list=7%, signal=33%","TPM1/XIRP2/PTCD2/NOG/SHOX2/POU4F1"
"GO:0010921","GO:0010921","regulation of phosphatase activity",29,0.493689108502589,1.86045287597575,0.00206984589637253,0.00777672689200378,0.00444782652614197,1800,"tags=41%, list=19%, signal=34%","LGALS3/TNF/PPP1R15A/PTPRC/PPP1R15B/PLEK/CHP1/PPP1R2/ROCK1/CD300A/CD33/CALM1"
"GO:0061041","GO:0061041","regulation of wound healing",54,0.412856985050232,1.77197608626146,0.00207058363068831,0.00777672689200378,0.00444782652614197,740,"tags=30%, list=8%, signal=27%","CLEC7A/TNF/THBS1/SERPINB2/PLAUR/ALOX5/ANXA1/ANXA2/TNFAIP3/HBEGF/EMILIN2/SH2B3/THBD/CXCR4/HPSE/CD36"
"GO:0035590","GO:0035590","purinergic nucleotide receptor signaling pathway",17,0.607246638470621,1.97715400541853,0.00207519019904868,0.00778756023244658,0.00445402255432418,1832,"tags=65%, list=19%, signal=52%","PTAFR/P2RY13/GPR34/P2RY14/P2RX7/GPR171/GNAI2/P2RX1/ANO6/P2RX4/P2RY2"
"GO:0032616","GO:0032616","interleukin-13 production",13,0.661318316213612,1.97264430291992,0.00209849187836991,0.00783978912590947,0.00448389438356563,1717,"tags=54%, list=18%, signal=44%","LILRA5/IL17RA/RARA/IRF4/GATA3/IL1RAP/HLA-E"
"GO:0032656","GO:0032656","regulation of interleukin-13 production",13,0.661318316213612,1.97264430291992,0.00209849187836991,0.00783978912590947,0.00448389438356563,1717,"tags=54%, list=18%, signal=44%","LILRA5/IL17RA/RARA/IRF4/GATA3/IL1RAP/HLA-E"
"GO:0010884","GO:0010884","positive regulation of lipid storage",12,0.676448499645256,1.96155109023983,0.00209394968815699,0.00783978912590947,0.00448389438356563,1429,"tags=67%, list=15%, signal=57%","PLIN2/MSR1/OSBPL11/LPL/ZC3H12A/CD36/EHD1/NR1H2"
"GO:0032682","GO:0032682","negative regulation of chemokine production",15,0.61513865529522,1.92539428474945,0.00209951009099433,0.00783978912590947,0.00448389438356563,598,"tags=33%, list=6%, signal=31%","MEFV/KLF4/OAS1/LILRB4/SIRPA"
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation",58,0.406249130411026,1.78865424846221,0.00209911149496047,0.00783978912590947,0.00448389438356563,1592,"tags=38%, list=17%, signal=32%","S1PR3/TNF/ZFP36/CEBPB/VDR/BTG1/PTCH2/VEGFA/PRLR/MAFF/NCOA3/JAG1/GATA3/S1PR2/CTNNB1/CDKN1B/ZFP36L1/MAFG/KLF7/STAT1/NOTCH1/ROCK1"
"GO:0006282","GO:0006282","regulation of DNA repair",148,-0.321509340560704,-1.61837505982764,0.00209393463398746,0.00783978912590947,0.00448389438356563,3168,"tags=70%, list=33%, signal=48%","BRD7/SMARCA2/ATR/SLF1/POLH/BABAM1/ACTR5/INO80D/RAD52/NUDT16L1/KMT5C/KMT5A/SLF2/MORF4L2/UBE2N/TFIP11/ACTR8/SMARCE1/CUL4A/MAGEF1/UBE2V2/PML/TAF6/MMS19/EYA3/DPF2/ERCC8/CCDC117/USP22/TAF5/MCRS1/SGF29/HDGFL2/SUPT3H/SMARCD1/TAF4/WDR48/SF3B5/ABL1/DHX9/MGMT/MRGBP/SMARCD2/TOP2B/UCHL5/TAF9/ARID1B/KAT2A/MBTD1/BCL7C/BRD8/SMARCB1/VPS72/XRCC1/FUS/TP53BP1/NFRKB/RPA2/POT1/FANCB/RNF8/USP1/ATRIP/SMARCA4/RIF1/NSD2/HMGB1/ABRAXAS1/INO80C/TAF6L/RPS3/KDM1A/BARD1/MRNIP/SMARCC1/AUNIP/POLQ/MAD2L2/PARPBP/BCL7A/TRIM28/HMGA2/FOXM1/PRKDC/SF3B3/PARP1/RAD51AP1/ACTL6A/TIMELESS/WRAP53/UBQLN4/DDX11/RUVBL1/SETMAR/TMEM161A/FIGNL1/RUVBL2/YEATS4/BRCA1/PCNA/RAD51/CHEK1/RMI2/USP51"
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process",52,-0.426474364575708,-1.78356428423009,0.00212614998273262,0.0079327147045519,0.00453704230291301,1611,"tags=56%, list=17%, signal=47%","DHFR2/MDH1/MTHFD2L/MDH2/ACOT8/GRHPR/SDHAF3/FH/GOT1/SHMT1/AASDHPPT/SLC19A1/SHMT2/FPGS/GPT2/ALDH4A1/MTHFD1L/NIT2/GOT2/L2HGDH/IDH2/ATIC/QPRT/DDO/DHFR/ALDH18A1/MTHFD1/ME3/ALDH5A1"
"GO:1903077","GO:1903077","negative regulation of protein localization to plasma membrane",16,0.608254269569804,1.91823210546023,0.00213920086798289,0.00797482796786368,0.00456112859169,2721,"tags=81%, list=29%, signal=58%","GBP1/ABI3/NUMB/PICALM/RHOQ/TMBIM1/TGFB1/PPP2R5A/CSK/PPFIA1/DAB2/TMEM59/WNK1"
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress",57,0.407146171486626,1.78020676628428,0.0021551663926616,0.00802772852357145,0.00459138457189764,955,"tags=25%, list=10%, signal=22%","LRRK2/PPP1R15A/ALOX5/HERPUD1/DDIT3/ERN1/FCGR2B/HSPA5/GRINA/ABCA7/PPP1R15B/BCL2L11/HSPA1A/DNAJB9"
