logFC	AveExpr	t	P.Value	adj.P.Val	B	group	gene
LMX1B	1.35109946664479	3.96793967325898	3.21962898331718	0.0386091020174585	0.695169804519924	-3.36822446585268	up	LMX1B
TGM4	-0.597163612725233	5.51521597619519	-3.21928702722099	0.0386205231536458	0.695169804519924	-3.36853538689474	down	TGM4
CD22	-0.748469927193105	6.10536325430517	-3.21799095505836	0.0386638484471808	0.695169804519924	-3.36971403815811	down	CD22
TRPC5	1.61471729967975	4.84321658878915	3.21648697510672	0.0387141976595258	0.695169804519924	-3.37108217243932	up	TRPC5
ADAMTS8	1.2890086834521	4.60161081972996	3.20437201634115	0.0391226885271531	0.697585339562792	-3.38211896868748	up	ADAMTS8
TRH	-1.76140065275162	4.69459591108512	-3.20134281794491	0.0392256425078568	0.698064670761101	-3.3848830654975	down	TRH
PTPRM	-0.919690983040749	4.17945463595455	-3.19457704638684	0.0394567810659152	0.700801850708588	-3.39106320012846	down	PTPRM
CLC	-1.94731981217697	3.78461044586679	-3.19204600239369	0.0395436731765551	0.700801850708588	-3.39337745835743	down	CLC
ACKR4	-1.82345098746554	4.61731784375043	-3.18875596738287	0.0396569688985988	0.700801850708588	-3.3963875701718	down	ACKR4
GADD45G	2.01623116109916	3.63497015279126	3.18830723442708	0.0396724519549891	0.700801850708588	-3.39679828785149	up	GADD45G
CLDN7	1.55918400116769	5.05009504176826	3.18645048157804	0.0397365951900446	0.700899619288708	-3.39849816046451	up	CLDN7
NCR2	-0.69008104614454	7.1157898595698	-3.17678068720182	0.0400726863154788	0.703637054237579	-3.40736182549723	down	NCR2
CSNK1E	-0.845600270609364	6.38481832217712	-3.17631361206643	0.0400890073948666	0.703637054237579	-3.4077904251145	down	CSNK1E
IGLL5	0.705800199055994	6.45594927540551	3.17534429833678	0.0401229039864922	0.703637054237579	-3.40868002722278	up	IGLL5
ABCD4	1.0903490495741	6.16546010152448	3.17493762908718	0.0401371354210703	0.703637054237579	-3.40905330864851	up	ABCD4
BFSP2	-1.0550881496957	6.1251838924635	-3.17339661832455	0.0401911187907026	0.703637054237579	-3.41046809459282	down	BFSP2
CD177	0.718601496184148	6.532317429266	3.17150407571597	0.0402575371350588	0.703637054237579	-3.41220625310565	up	CD177
PLAU	0.704843732640169	8.6693750474372	3.1684513453843	0.0403649524738796	0.703637054237579	-3.41501143195215	up	PLAU
KIF13A	-1.43633759201448	5.31125023368344	-3.16828618647694	0.040370773755992	0.703637054237579	-3.41516324974411	down	KIF13A
TBX2	1.20156693808764	6.18298143779418	3.1662943481269	0.040441059345146	0.703637054237579	-3.41699461221883	up	TBX2
AMD1	-0.62897807730935	11.3116693517785	-3.16518793914814	0.0404801650067275	0.703637054237579	-3.41801221636118	down	AMD1
PACS1	-1.4738305743352	3.62541688057523	-3.16103392650076	0.0406273966214153	0.705171315232955	-3.42183494613392	down	PACS1
ANXA10	-2.34998035625385	3.3895090486398	-3.15464032530778	0.0408552759021667	0.708098905092771	-3.42772524560493	down	ANXA10
S100B	-1.53616832118797	4.81601540541402	-3.15031454510689	0.041010332481596	0.708594810974273	-3.43171503236296	down	S100B
CCL20	0.60545881035041	3.98428035134751	3.14986810456574	0.0410263755661186	0.708594810974273	-3.43212700497092	up	CCL20
PCDH11X	-1.34381595675812	4.94332225458218	-3.14888740335986	0.0410616442850716	0.708594810974273	-3.43303212679731	down	PCDH11X
EPHX1	0.649535730617268	8.99174604846278	3.14718052594239	0.0411231158795475	0.70863305879468	-3.43460790901848	up	EPHX1
TINF2	0.620121492605906	8.13158754355497	3.13717096424947	0.0414858513260247	0.711538188123608	-3.44386015241898	up	TINF2
EPHB3	-0.708568009757215	6.53330989439037	-3.13206813029632	0.0416722622784279	0.711538188123608	-3.44858444198505	down	EPHB3
KRT12	2.33278854061107	2.95013737168991	3.12770238296428	0.0418325517749127	0.711538188123608	-3.45263036230175	up	KRT12
KIT	2.12466889581206	5.23372453341505	3.12628254968871	0.0418848419729741	0.711538188123608	-3.45394698345786	up	KIT
ZSCAN18	-1.35664508704642	4.36635273919171	-3.1250922074859	0.0419287413214285	0.711538188123608	-3.45505109944127	down	ZSCAN18
ZNF34	0.693169757403079	6.80738971301336	3.12184386732139	0.0420488222935508	0.711538188123608	-3.45806554403696	up	ZNF34
CCDC134	1.52778367347653	4.93524899742248	3.11990352141458	0.0421207492635297	0.711538188123608	-3.45986715934747	up	CCDC134
XRCC2	-0.650768953550117	8.13801799025676	-3.11889026661561	0.0421583688959705	0.711538188123608	-3.46080826087652	down	XRCC2
AP1G2	0.588167181457813	8.43904195920859	3.11718949319119	0.0422216057747957	0.711538188123608	-3.46238837404604	up	AP1G2
IL21	-0.663688315930965	5.44244149727618	-3.11615314919896	0.0422601945835399	0.711538188123608	-3.46335147231706	down	IL21
TGFBI	-0.888036252800219	5.64774188441783	-3.11455941291839	0.0423196214450845	0.711538188123608	-3.46483297738997	down	TGFBI
TLL1	-1.44310849099462	5.02240105944442	-3.10805899158348	0.042563056616449	0.711538188123608	-3.47088077583388	down	TLL1
SCRT1	0.891049009107665	3.16902971302675	3.10277772833237	0.0427620826472377	0.711538188123608	-3.47580038142523	up	SCRT1
GPR64	-0.74099379064643	5.41604574377869	-3.09681971594999	0.0429879641985991	0.711538188123608	-3.4813569303592	down	GPR64
KSR1	-1.06363971159864	5.98735272766043	-3.0957748685018	0.0430277251674715	0.711538188123608	-3.48233208804529	down	KSR1
PLIN1	0.737930171493361	3.99575033907952	3.09300117188541	0.0431334921008978	0.711538188123608	-3.48492181707243	up	PLIN1
PADI4	-1.36594748565496	5.54665131233388	-3.09227242339946	0.0431613329194174	0.711538188123608	-3.48560247987422	down	PADI4
PLEKHA1	1.11928403021147	3.96807013954989	3.09158678004752	0.0431875467927492	0.711538188123608	-3.48624297643809	up	PLEKHA1
NOX4	-0.70756310849429	5.13126021495832	-3.08939613365125	0.043271429732767	0.711538188123608	-3.48828999275454	down	NOX4
TEAD1	1.54850070775525	5.0980199476746	3.08938380131137	0.0432719025123507	0.711538188123608	-3.48830151917403	up	TEAD1
BCOR	-0.771425893532515	8.07925315289499	-3.0889407698428	0.0432888909580726	0.711538188123608	-3.48871561815304	down	BCOR
ALX4	-1.39833608063703	4.86007169325317	-3.08828512419755	0.0433140470767225	0.711538188123608	-3.48932851668525	down	ALX4
FAM208B	-0.702243355705722	9.70657413197257	-3.08692910176623	0.0433661316375059	0.711538188123608	-3.49059639469425	down	FAM208B
DKK2	-1.5633902541109	2.51291392696284	-3.08686135745463	0.0433687356672693	0.711538188123608	-3.49065974488986	down	DKK2
CADPS2	2.55490989837531	4.90002434895863	3.08615541451911	0.043395882715358	0.711538188123608	-3.49131995137275	up	CADPS2
FOXL1	0.86678682315677	2.80107620436205	3.08486284296125	0.0434456417988044	0.711538188123608	-3.49252903220523	up	FOXL1
KEL	1.50947580716046	5.37979853471645	3.08072318370294	0.0436054673808211	0.711538188123608	-3.49640349378787	up	KEL
MPZ	1.27132160710115	6.72824929705586	3.08001511117597	0.0436328759952429	0.711538188123608	-3.49706654019494	up	MPZ
NRBF2	1.00642020418578	8.55076907859229	3.07532633022046	0.0438148989148801	0.711538188123608	-3.50145963160837	up	NRBF2
COL16A1	0.78104970649333	6.70766167809102	3.07507987467354	0.0438244918935863	0.711538188123608	-3.50169066353055	up	COL16A1
CLCNKB	-0.981327521168366	3.6642553833086	-3.07405647835392	0.0438643534761261	0.711538188123608	-3.50265014065777	down	CLCNKB
KCNK1	1.03680239582339	5.80738555715436	3.07321768529899	0.0438970573577939	0.711538188123608	-3.50343669681005	up	KCNK1
TXNRD1	0.65730257597955	11.5825611862659	3.07137525337145	0.0439689957440332	0.711538188123608	-3.5051648707698	up	TXNRD1
TRPC3	-1.7967313361481	5.04049394584422	-3.07080584805991	0.043991257156817	0.711538188123608	-3.50569909848971	down	TRPC3
ZNF79	0.65904404236688	7.79287295800147	3.07000128970375	0.0440227352916899	0.711538188123608	-3.50645405941917	up	ZNF79
KRTAP5-8	0.914617245999195	5.29867461053385	3.06995941046235	0.0440243745504985	0.711538188123608	-3.50649336044959	up	KRTAP5-8
ATN1	-0.727380485781369	6.89657624443814	-3.06864604367567	0.0440758204429001	0.711538188123608	-3.50772604604291	down	ATN1
SELE	0.9895484366472	3.13637541464816	3.06833238458192	0.0440881175181532	0.711538188123608	-3.50802048656989	up	SELE
SLC15A2	-1.85419174788233	6.04127944871669	-3.06361659853351	0.0442735011455569	0.712017758565172	-3.51244963901428	down	SLC15A2
TPM3	-0.629067051679909	6.11061065983033	-3.06311296314481	0.0442933552622656	0.712017758565172	-3.51292291888108	down	TPM3
TRPS1	2.05264125620686	4.77755182993418	3.0623188530022	0.0443246821961761	0.712017758565172	-3.51366926624445	up	TRPS1
GPR87	-1.62215578163664	4.06648986164166	-3.06102445888728	0.0443758022239541	0.712017758565172	-3.51488607090668	down	GPR87
MDM4	0.926040779622973	5.90561774835932	3.05816859587999	0.0444888418767027	0.712017758565172	-3.51757190126079	up	MDM4
SLC9A2	1.44078834549977	3.88569868622333	3.05664755835825	0.0445491888085814	0.712017758565172	-3.51900302803401	up	SLC9A2
MFSD11	0.855940797104164	6.72230880050715	3.05507632507988	0.0446116310024547	0.712017758565172	-3.52048185697519	up	MFSD11
C8G	-0.92018538837867	6.5492381894987	-3.05163130915438	0.0447489089763008	0.712017758565172	-3.52372595541509	down	C8G
PDZD3	1.22417310822589	5.08363443866853	3.05103423599656	0.0447727531098762	0.712017758565172	-3.52428844172615	up	PDZD3
GAD2	-0.860915961625938	5.66789344987492	-3.04534743799204	0.0450006254855252	0.713538930200337	-3.52964930047268	down	GAD2
PPIC	0.754131233262465	6.90734794925879	3.04418435247773	0.0450474029853044	0.713538930200337	-3.53074649978363	up	PPIC
PLSCR2	1.09896747670052	5.18899423962094	3.04221662746288	0.0451266754581813	0.713849089688347	-3.53260335761824	up	PLSCR2
XYLT1	-0.766501411612118	7.5516484588803	-3.03858172087938	0.0452735555252528	0.714332590138954	-3.53603544667803	down	XYLT1
KRT9	0.962395081859843	6.51451093228422	3.03461411126532	0.0454345381328158	0.715878315586751	-3.53978461203503	up	KRT9
PTGFR	-2.22244407044135	3.4403541171331	-3.03097491951457	0.0455828026603308	0.716690020134852	-3.54322613616341	down	PTGFR
CHST8	-1.08244288233866	5.91455994131217	-3.02818479202476	0.0456968705666273	0.716690020134852	-3.54586646011026	down	CHST8
ZIC4	-1.37929692659372	5.6109571110222	-3.02649839964903	0.0457659816642552	0.716690020134852	-3.54746304376883	down	ZIC4
DPP6	1.16133525566817	5.184665044301	3.02601783400122	0.0457856990871333	0.716690020134852	-3.54791811825522	up	DPP6
TNFRSF25	1.71602856832846	6.91426971331889	3.02135918452525	0.0459773733800011	0.717811237926153	-3.55233198331086	up	TNFRSF25
STARD13	1.91325685135762	4.72471922536695	3.01800054558243	0.0461161604568257	0.718607421461193	-3.55551676499494	up	STARD13
CYLC1	-0.946156604386649	6.17447312741135	-3.01721849305483	0.0461485491832257	0.718607421461193	-3.55625865013376	down	CYLC1
TRIM32	0.665028031132719	7.69617898664129	3.01384901459011	0.0462884100532543	0.719797418761416	-3.55945642735869	up	TRIM32
DES	-1.04201355910935	5.99429541317863	-3.0031417973814	0.0467362490804091	0.723051491271168	-3.56963267911394	down	DES
HIST1H2BO	1.44233758038938	3.17456502826968	2.99366447114377	0.0471370066051799	0.726432296380602	-3.57865861355863	up	HIST1H2BO
SLC5A1	1.09234780488601	6.22789380759154	2.99058281801396	0.0472682076753791	0.726658489035983	-3.58159724946356	up	SLC5A1
GPR4	0.845349568238911	6.0234736883163	2.99046555444548	0.0472732088360226	0.726658489035983	-3.58170910732469	up	GPR4
LIM2	-1.56223201513929	5.82550999205796	-2.9880792269401	0.0473751215462774	0.727290216395291	-3.58398600780853	down	LIM2
GAN	-1.16889275202187	5.51361015730217	-2.98634087015185	0.0474495279290059	0.727498595516643	-3.58564534652953	down	GAN
SMOX	0.755513477382859	8.25000602240075	2.98173712435769	0.0476472612005728	0.727759868701289	-3.59004265857254	up	SMOX
C6orf25	2.45541930956313	5.44299586116844	2.98115675444006	0.0476722587099246	0.727759868701289	-3.59059729628083	up	C6orf25
P2RX2	-0.638704463167215	6.08432433072191	-2.97968717051341	0.0477356267668544	0.727759868701289	-3.59200201450515	down	P2RX2
TBC1D19	1.19490849840653	3.73666773864189	2.97605466642263	0.0478926947158074	0.727759868701289	-3.59547598097506	up	TBC1D19
APBB1IP	0.850946368881559	7.03378460436352	2.97398450751514	0.0479824856552304	0.727759868701289	-3.597456933818	up	APBB1IP
RARA	0.603325462230515	8.43278335545978	2.97235386324322	0.0480533557232368	0.727759868701289	-3.59901789614212	up	RARA
TAF1A	-0.623224186603925	7.63583300977194	-2.97203916051519	0.0480670476326623	0.727759868701289	-3.59931921007107	down	TAF1A
KDM3B	-0.618863597280754	9.93398116443287	-2.9718537936852	0.0480751146646056	0.727759868701289	-3.59949669958519	down	KDM3B
CALB2	-0.907701592838774	6.40313932532605	-2.96862188784217	0.0482160269508886	0.728970248174055	-3.60259233288609	down	CALB2
UCP2	0.598363475584476	9.93791921316641	2.96573732770656	0.0483422145551275	0.729955232152487	-3.60535697514217	up	UCP2
HTN1	0.642080502424275	4.65437083596411	2.94213778454666	0.0493896489992146	0.735334072108879	-3.62803590857829	up	HTN1
LZTR1	0.697253958519261	7.60338098044622	2.93704864496895	0.0496190857835575	0.735334072108879	-3.63294063449962	up	LZTR1
PEAK1	1.45996420780719	5.66444426308831	2.93363122332199	0.0497738741665992	0.735334072108879	-3.63623702655641	up	PEAK1
T	-1.8419151423436	6.25429585498397	-2.93323622097461	0.0497918027327056	0.735334072108879	-3.63661818504414	down	T
